Yazar,Ay,Sene,Baslik,Cumle
Tarık Eryigit,3,2025,Sonuç aldatmasın,"Türkiye A Milli Erkek Futbol Takımı, Macaristan'ı evinde 3-1, deplasmanda 3-0 yenerek, aslında gruplardan yükselmesi gereken UEFA Uluslar A Ligi'ne gecikmeli de olsa adını yazdırdı. 
Ancak Macaristan karşısında alınan toplamda 6-1'lik ezici sonuç aldatmasın. Milli Takım, iki maçta da rakipten daha az gol beklentisi ile altı gol buldu. İlk maçta Türkiye'nin gol beklentisi 0.79, Macaristan'ın 1.79... İkinci maçta ise Türkiye'nin gol beklentisi penaltı ile birlikte 1.62, Macaristan'ın ise 1.38...
Yeteneği kısıtlı, kontra atak dışında planı olmayan, Dominik Szoboszlai ve Milos Kerkez dışında vasatın altında futbolculardan oluşan, bütün bunların üstüne eksiği fazla bir Macaristan karşısında alınan galibiyetler elbette önemli ancak Dünya Kupası elemeleri öncesi çözülmesi gereken sıkıntılar da yok değil.
İspanya ya da Hollanda, Gürcistan ve Bulgaristan'dan oluşan grupta kağıt üzerinde ikincilik garanti gibi görünse de santraforsuz sistem Gürcistan ve Bulgaristan maçlarında yeterli olmayabilir. İspanya ya da Hollanda gibi topa sahip olan takımlar karşısında hızlı ataklarda sistem işleyebilir ancak kapanan savunmaları açmakta zorlanabiliriz.
Bu nedenle Vincenzo Montella, belli ki santraforsuz sisteminden vazgeçmeyecek ancak en azından yedek kulübesinde tutmak için net bir forvet bulmak zorunda... Bu dönemde Enes Ünal'ın uzun süreli sakatlığı ve Bertuğ Yıldırım'ın fazla forma şansı bulamaması da Montella'nın şanssızlığıydı. 
Genç ve yetenekli oyunculardan kurulu Milli Takım'ın, Hakan Çalhanoğlu gibi bir maestronun önderliğinde Dünya Kupası elemelerinde başarılı olması için iki sıkıntının çözülmesi gerekiyor. Birincisi kadroda net bir forvet oyuncusunun yer alması. İkincisi de Arda Güler, İrfan Can Kahveci, İsmail Yüksek gibi takımda önemli rol oynayabilecek oyuncuların maç temposu kazanması...
Bu sıkıntılar da çözülürse Milli Takım'ın Dünya Kupası'na giderek, üst turlara yükselebileceğini söylemek abartı olmaz."
Tarık Eryigit,3,2025,"Hayaller final, gerçekler hüsran","Galatasaray, Fenerbahçe ve Beşiktaş, sezon başı yaptıkları yıldız transferler ile Avrupa'da final parolasıyla çıktıkları yolda birer birer döküldüler. Galatasaray ve Fenerbahçe Şampiyonlar Ligi'ne katılmayı başaramadı. Avrupa Ligi'nde önce Beşiktaş gruplardan çıkamadı. Ardından Galatasaray son 16 play-off turunda elendi, Fenerbahçe ise son 16 turunda havlu attı. 
Galatasaray'ın bu sezon yaptığı transferlerde sadece bonservis bedellerine harcadığı para: 61.15 milyon Euro... Avrupa Ligi'nde elendiği takım AZ Alkmaar... Toplam kadro değeri 78.30 milyon Euro...
Galatasaray, UEFA'dan bu sezon 17,61 milyon Euro para ödülü kazandı.
Fenerbahçe'nin bu sezon yaptığı transferlerde sadece bonservis bedellerine harcadığı para: 67.86 milyon Euro... Avrupa Ligi'nde elendiği takım Rangers... Toplam kadro değeri 79.45 milyon Euro...
Fenerbahçe, UEFA'dan bu sezon 14,88 milyon Euro para ödülü kazandı.
Beşiktaş'ın bu sezon yaptığı transferlerde sadece bonservis bedellerine harcadığı para: 27..26 milyon Euro... Avrupa Ligi'nde gruplardan dahi çıkamadı.
Beşiktaş ise UEFA'dan bu sezon 9,26 milyon Euro para ödülü kazandı.
Türk futbolunun üç büyük kulübü Galatasaray, Fenerbahçe ve Beşiktaş, son yıllarda Avrupa arenasında beklenen başarıyı bir türlü yakalayamıyor. Her ne kadar bu kulüpler yüksek maliyetli transferlerle dikkat çeken kadrolar kursa da, Avrupa sahnesinde istikrarlı bir performans sergilemekten uzak kalıyorlar. 
Galatasaray, Fenerbahçe ve Beşiktaş, son yıllarda özellikle yabancı oyunculara yaptıkları yüksek bütçeli transferlerle gündemde. Ancak bu transferlerin çoğu, beklenen sportif getiriyi sağlamaktan uzak kalıyor. Özellikle Avrupa kupalarında, bu yıldız isimlerin sahada etkisiz kalması, kulüplerin erken turda elenmesine neden oluyor. Transfer politikalarında kısa vadeli ve plansız yaklaşımlar, takımların uyum sorunu yaşamasına ve istikrarsız bir performans sergilemesine yol açıyor.
Örneğin, Galatasaray’ın son yıllarda yaptığı yüksek ücretli transferler, Süper Lig’de etkili olsa da, Avrupa’da aynı etkiyi yaratmıyor. Benzer şekilde, Fenerbahçe ve Beşiktaş da yıldız transferleriyle taraftarların beklentisini yükseltse de, bu oyuncuların Avrupa maçlarında sahada liderlik etmesi beklenirken, genellikle hayal kırıklığı yaşanıyor.
Avrupa Ligi'nde gruplardan çıkmayı başaran Galatasaray devre arasında 6, Fenerbahçe 4 yeni transfer yaptı. Bu transferler Avrupa'da tur atlamaya yetmezken, iki takımın çekiştiği Süper Lig'de şampiyon olabilmek için yapılmış gibi görünüyor. 
Türk futbolunun en büyük sorunları, altyapı yatırımlarının yetersizliği ve bir futbol felsefesinin olmaması. Avrupa’nın önde gelen kulüpleri, uzun vadeli planlamalar yaparak, kendi yetiştirdikleri oyuncularla başarıya ulaşıyor. Ancak Türkiye’de altyapıya yeterli önem verilmiyor ve genç yetenekler, gereken şekilde geliştirilemiyor. Bunun yerine, kısa vadeli çözümler olarak görülen yüksek maliyetli transferlere yönelinmesi, kulüplerin geleceğini riske atıyor.
Galatasaray'ın borcu 14 Milyar 238 milyon 942 Bin 164 TL, Fenerbahçe'nin borcu 18 milyar 600 milyon, Beşiktaş'ın borcu 14 Milyar 918 Milyon TL...
Ayrıca, Türk futbolunda bir futbol felsefesi ve oyun tarzı eksikliği de dikkat çekiyor. Avrupa’da başarılı olan takımlar, kendine özgü bir oyun tarzı ve stratejiyle sahaya çıkarken, Türk takımları genellikle maça göre değişen taktiklerle mücadele ediyor. Bu durum, özellikle Avrupa kupalarında istikrarsız bir performans sergilenmesine neden oluyor.
Galatasaray, Fenerbahçe ve Beşiktaş’ın Avrupa’da başarılı olabilmesi için, sadece yıldız transferleri yapmak yeterli değil. Kulüplerin altyapıya yatırım yapması ve bir futbol felsefesi oluşturması gerekiyor. Ancak bu şekilde, Türk futbolu Avrupa arenasında hak ettiği yeri bulabilir."
Tarık Eryigit,3,2025,Kadının günü var adı yok,"Her yıl 8 Mart’ta kutlanan Dünya Kadınlar Günü, kadınların toplumdaki yerini, haklarını ve mücadelelerini hatırlamak için önemli bir fırsat sunuyor. Ancak bu özel gün, yalnızca kutlamalarla sınırlı kalmamalı; aynı zamanda kadınların karşı karşıya olduğu eşitsizlikleri ve bu eşitsizliklerle nasıl mücadele edebileceğimizi de sorgulamamız gereken bir gün olmalı.
Spor dünyası, bu eşitsizliklerin en belirgin şekilde görüldüğü alanlardan biri. Erkek ve kadın sporcular arasındaki gelir farkı, kadın yöneticilerin azlığı ve sporda cinsiyet eşitsizliğiyle mücadele, üzerinde durulması gereken kritik konular.
Spor dünyasında erkek ve kadınlar arasındaki gelir farkı, uzun yıllardır devam eden bir sorun... Özellikle futbol, basketbol ve tenis gibi popüler spor dallarında bu fark, gözle görülür bir şekilde kendini hissettiriyor. Örneğin, teniste Grand Slam turnuvalarında ödül eşitliği sağlanmış olsa da, diğer birçok turnuvada kadın tenisçiler erkek meslektaşlarına göre daha az kazanıyor. Futbolda ise durum daha da vahim. Dünya Kupası’nda erkek futbolculara ödenen ödüller, kadın futbolculara ödenenlerin katbekat üzerinde. Bu durum, kadın sporcuların emeklerinin ve başarılarının yeterince değer görmediğinin açık bir göstergesi.
Gelir farkının temelinde yatan nedenler arasında, kadın sporlarının medyada daha az yer bulması, sponsorluk anlaşmalarının erkek sporculara daha fazla yönelmesi ve kadın sporlarının seyirci kitlesinin daha küçük olması gibi faktörler yer alıyor. Ancak bu durum, kadın sporlarının daha az ilgi çekici olduğu anlamına gelmiyor. Aksine, kadın sporcuların başarıları ve performansları, izleyiciler için büyük bir ilham kaynağı olabiliyor. Önemli olan, bu potansiyelin farkına varıp kadın sporlarını desteklemek ve görünürlüğünü artırmak.
Spor dünyasında cinsiyet eşitsizliği yalnızca sahada değil, yönetim kademelerinde de kendini gösteriyor. Futbol federasyonları, olimpiyat komiteleri ve spor kulüpleri gibi önemli karar alma mekanizmalarında kadın yöneticilerin sayısı oldukça az. Bu durum, sporda cinsiyet eşitliğinin sağlanması önünde büyük bir engel teşkil ediyor. Kadınların yönetim kademelerinde daha fazla temsil edilmesi, sporda cinsiyet eşitsizliğiyle mücadelede kilit bir rol oynayabilir. Çünkü kadın yöneticiler, kadın sporcuların ihtiyaçlarını daha iyi anlayabilir ve bu alanda daha adil politikaların hayata geçirilmesine öncülük edebilir.
Ancak ne yazık ki, spor yönetiminde kadınların önüne çıkan engeller oldukça fazla. Önyargılar, cam tavanlar ve geleneksel cinsiyet rolleri, kadınların bu alanda ilerlemesini zorlaştırıyor. Bu nedenle, sporda cinsiyet eşitliğini sağlamak için yalnızca kadın sporcuları değil, kadın yöneticileri de desteklemek ve onlara daha fazla fırsat sunmak gerekiyor.
Peki, sporda cinsiyet eşitsizliğiyle nasıl mücadele edebiliriz? Öncelikle, kadın sporlarının görünürlüğünü artırmak için medya ve sponsorluk anlaşmalarında daha adil bir yaklaşım benimsenmeli. Kadın sporları, erkek sporları kadar geniş bir kitleye ulaşabilirse, gelir farkı da zamanla kapanacaktır. Ayrıca, spor yönetiminde kadınların daha fazla temsil edilmesi için pozitif ayrımcılık politikaları uygulanabilir. Kadın yöneticilerin sayısını artırmak, sporda cinsiyet eşitliğinin sağlanmasına önemli bir katkı sunacaktır.
Bunun yanı sıra, toplumsal cinsiyet eşitliği konusunda farkındalık yaratmak da büyük önem taşıyor. Sporcular, yöneticiler, antrenörler ve taraftarlar, cinsiyet eşitsizliğiyle mücadelede aktif bir rol üstlenmeli. Kadın sporcuların başarıları kutlanmalı, onların hikayeleri daha geniş kitlelere duyurulmalı ve genç kızlar için rol modeller haline gelmeleri sağlanmalı.
Dünya Kadınlar Günü, sporda cinsiyet eşitsizliğiyle mücadele etmek için bir fırsat sunuyor. Kadın sporcuların emeklerinin ve başarılarının erkek meslektaşlarıyla eşit düzeyde değer görmesi, sporda kadın yöneticilerin sayısının artması ve toplumsal cinsiyet eşitliğinin sağlanması için hep birlikte çalışmalıyız.
Spor, birleştirici gücüyle dünyayı değiştirebilecek bir araç. Bu gücü, cinsiyet eşitsizliğiyle mücadelede de kullanmalı ve eşit bir spor dünyası için el ele vermeliyiz. Çünkü her başarı, cinsiyetten bağımsız olarak kutlanmayı hak eder."
Tarık Eryigit,1,2024,Spora siyaset karıştıralım mı karıştırmayalım mı?,"6 Şubat'ta meydan gelen Kahramanmaraş merkezli depremlerin ardından arama kurtarma ve insani yardım sevkinde yaşanan aksaklıklar, Fenerbahçe, Beşiktaş ve Galatasaray taraftarlarının hükümeti protesto etmelerine neden olmuştu. 
Tribünlerden ""Hükümet istifa"" seslei yükselirken, iktidar ve ortağı tezahüratlara tepki gösterirken, bazı taraftarlara da 'Cumhurbaşkanı'na hakaret'ten dava açılmıştı. MHP Başkanı Beşiktaş üyeliğinden istifa etmiş, dönemin Gençlik ve Spor Bakanı Mehmet Muharrem Kasapoğlu, tezahüratları ""Sporu siyasete alet etmenin birlik ve beraberliğe ket vurmaktan başka bir neticesi de yoktur"" diyerek eleştirmişti.
Yaşananların üzerinden henüz bir yıl bile geçmeden, yerel seçimler öncesi spor siyasete alet edildi. Hem de o dönem yaşananlara tepki gösteren AKP'nin eliyle...
AKP'nin İstanbul Büyükşehir Belediyesi Başkan Adayı Murat Kurum, Fenerbahçe, Beşiktaş ve Galatasaray'ı ziyaret ederek, sporu siyasetin tam merkezine soktu. O dönem yayınladıkları bildiri ile ""Spor kulüpleri siyasi kurumlar olmadıkları gibi siyasi tartışmaların parçası da değildir"" diyen Kulüpler Birliği Vakfı da söylemini unuttu.
Kulüpler Birliği Vakfı Başkanı Ali Koç, ziyaret sonrası ""Çetin bir seçim süreci başlıyor. Güzel bir yarış olsun. Sadece İstanbul’daki değil, Türkiye’deki bütün belediye seçimleri ilgili şehirlere ve ülkemize hayırlı uğurlu olsun. Sayın Bakanımıza da bu çabalarında, bu yarışta başarılar diliyoruz. Allah yolunuzu açık etsin"" diyerek sporu siyasetin uzağında tutamadı. 
Galatasaray Başkanı Dursun Özbek ise ""Sayın bakanımın ben İstanbul’a bakış açısını ben çok iyi biliyorum. Gerek Emlak Konut’taki gerekse bakan olduktan sonraki görev çerçevesinde bunları konuşmak tartışmak fırsatımız oldu. Şahsi kanaatim, sayın bakanın İstanbul için bir şans olduğu… Faaliyetlerini özellikle İstanbul’un ihtiyaçları çerçevesinde sürdüreceğinden son derece eminim"" şeklindeki söylemi ile neredeyse Murat Kurum için seçim çalışması yaptı.
Beşiktaş Başkanı'nın ismini karıştıran ve Hasan Arat'a Hasan At diyen Murat Kurum, spordan ne kadar uzak olduğunu, ziyaretinin de sporla alakalı olmadığını açık açık belli etmiş oldu. Buna rağmen Beşiktaş Başkanı Hasan Arat, Murat Kurum'un ziyaretinden duydukları memnuniyeti dile getirerek, kendisine seçim yarışında başarılar diledi.
Şimdi soru şu: Spora siyaset karıştıracak mıyız yoksa karıştırmayacak mıyız? 
Keşke hazır karıştırmışken Türkiye Futbol Federasyonu Başkanı Mehmet Büyükekşi'nin durumunu da sorsaydık. Çünkü Cumhurbaşkanı'ndan icazet almadan stifa edemeyeceği söylenen (Bu da spora siyaset karıştırmak olmuyor tabi) kendisinden Süper Kupa skandalından bu yana haber alınamıyor."
Tarık Eryigit,1,2024,Futbolda dissosiyatif kimlik bozukluğu,"Dissosiyatif kimlik bozukluğu... Çoklu kişilik bozukluğu olarak da bilinin bu pskikolojik rahatsızlık, kabaca kişinin içinde başka bir bireyin daha yaşadığını hissetmesi olarak tanımlanır.
Türkiye'de futbol, son dönemde bu ruhsal bozukluğa örnek olaylar yaşıyor.
Ankaragücü eski Başkanı Faruk Koca, Rizespor maçından yaklaşık iki hafta önce centilmenlik çağrısı yapmış, Beşiktaş taraftarını sahalarında oynayacakları maça davet etmişti. 
Birliktelik mesajı veren Faruk Koca, Ankaragücü ile Beşiktaş arasındaki buzların eritilmesi gerektiğinin altını çizmişti. 
Beşiktaş maçından bir hafta sonra oynanan Rizespor maçında ise Halil Umut Meler'e yumruklu saldırıda bulunarak, Türk futbol tarihinde kara bir leke olarak hatırlanacak olayın baş aktörü oldu.
İstanbulspor Başkanı Ecmel Faik Sarıalioğlu, Süper Lig'de çıktıktan sonra takım tutmayanların ilk, takımı olan taraftarların da ikinci takımı olmak istediklerini söylemişti. 
Ancak futbolcusu İbrahim Yılmaz'a saldırdığı haberleri ortaya atıldı. Kendisi 100 gramlık plastik bardaktaki suyu fırlattığını söylese de, futbolcu darp raporu alarak sözleşmesini feshetti.
Bu da yetmezmiş gibi, Trabzonlu olan ve çocukluğunda Trabzonspor'u tuttuğunu söyleyen Ecmel Faik Sarıalioğlu, Trabzonspor maçında takımını sahadan çekti. Futbolcusu yere diz çökerek oyuna devam edilmesi yönünde yalvarmasına rağmen...
Kayserispor Başkanı Ali Çamlı, yenildikleri Trabzonspor maçının ardından futbolu bir şölen havasına çevirmeleri gerektiğini söyleyerek dostluk ve kardeşlik mesajları verdi.
Bu açıklamadan yaklaşık bir ay sonra oynanan Sivasspor maçının ardından tam tersi bir söylemle karşımıza çıktı. ""Sakin atın tekmesi pek olur"" diyen Ali Çamlı, ligden çekilme tehdidini savurmaktan da geri kalmadı.
Halil Umut Meler'e yapılan saldırıyı ""Şiddetin her türlüsüne karşıyız"" diyerek kınayan Kerem Aktürkoğlu da Sivasspor maçında gördüğü kırmızı kart sonrası bambaşka bir kimlikle karşımıza çıktı. 
Adeta çılgına dönen Kerem Aktürkoğlu, takım arkadaşları ve teknik heyet tarafından güçlükle sakinleştirildi. Şiddetin her türlüsüne karşı olduğunu unuttu.
Ve Mehmet Büyükekşi... Türkiye'de futbolun başındaki isim... Futbolu yönetmesi gerekirken, yaşanan tüm olaylara karşı kafasını kuma gömmeyi tercih ediyor. En son Halil Umut Meler'e yapılan saldırı sonrası ""Artık yeter!"" haykırışını duyduğumuz Mehmet Büyükekşi, o günden beri sessizliğini koruyor.
Suudi Arabistan'da Galatasaray ile Fenerbahçe arasında oynanması planlanan Süper Kupa finali krizi sonrası futbolun başındaki isimden çok, televizyon başında bir seyirci gibi davranıyor. "
Tarık Eryigit,2,2024,Bu da mı hakemlerin suçu?,"UEFA, Avrupa Kulüp Finansmanı ve Yatırım Raporu'nu açıkladı. Buna göre kaybettikleri hemen her maç sonrası hakemlerden şikayet eden Galatasaray, Fenerbahçe, Beşiktaş ve Trabzonspor, Avrupa'da 2023 yılı net öz sermaye zararında ilk 10 takım arasında yer buldu. 
Avrupa'da kendi bütçelerinin katbekat altında olan Kopenhag'ı, Sparta Prag'ı geçemeyen, Nordsjaelland'dan 6 gol yiyen, şampiyon olduktan sonraki sezon milyon Euro'luk transferlere rağmen Avrupa vizesi alamayan 'Dört büyükler', maddi olarak bataktan çıkmıyor.
Geçen yıl en fazla net öz sermaye zararı olan Türk takımı Beşiktaş, 151 milyon Euro eksiyle ilk 10'da 4. sırada yer alırken, Trabzonspor, 110 milyon Euro zararla 5. sırada, Galatasaray, 109 milyon Euro zararla 6. sırada, Fenerbahçe ise 82 milyon Euro zararla 7. sırada yer aldı.
Kulüplerini yönetemeyen yöneticiler, sahadaki yönetime ne yüzle eleştiride bulunuyorlar anlamak güç... Ardı arkası kesilmeyen bu eleştiriler sonrasında sahanın ortasında Türkiye'nin en iyi hakeminin tekme tokat dövülmesi bile ders olmadı belli ki... Benzer açıklamalarda dozu artarak devam ediyor.
Zaten nasıl ders olması beklenir ki... Hakemi saha ortasında döven başkan, adli kontrol şartıyla serbest bırakıldı. Sonrasında Kulüpler Birliği'ni ziyaret ederek, diğer kulüp başkanları ile vedalaştı. 'Helallik' istedi. Belli ki 'Helal olsun' denmiş, kendisine kapıya kadar eşlik edildi. 'Kişiyi yerine getirdiği kamu görevi nedeniyle spor alanında kemik kırığı oluşturacak şekilde kasten yaralama', 'Tehdit' ve 'Sporda Şiddet ve Düzensizliğin Önlenmesine Dair Kanuna aykırılık' suçları hiçe sayıldı. 
Kulüp yöneticilerinin artık saha içi yönetimle uğraşmak yerine, kendi kulüplerinin finansal durumu ile ilgilenmelerinin zamanı gelmedi mi?"
Tarık Eryigit,3,2024,Türkiye'ye bir 'Demir Leydi' lazım,"Tarih 29 Mayıs 1985... Brüksel'de Heysel Stadyumu'nda Liverpool ile Juventus, Şampiyon Kulüpler Kupası finalinde karşı karşıya geliyor. O güne kadar futbolun başına bela olan İngiliz holiganlar, Belçika'da da rahat durmuyor.
Maç öncesi Brüksel sokaklarında taşkınlık çıkaran İngiliz holiganlar, stadyumda da rahat durmuyor. Arada güvelik bariyeri bulunmadğı için holiganlar, İtalyan taraftarlara saldırmaya başlıyor. İtalyanlar saldırıdan kaçmaya çalışırken çıkan arbedede 39 kişi hayatını kaybediyor.
Yaşanan bu facianın ardından UEFA, İngiliz kulüplerine 3 yıl süreyle Avrupa'dan men cezası verir. Ancak dönemin İngiltere Başbakanı 'Demir Leydi' lakaplı Margaret Thatcher, UEFA'nın verdiği cezayı az bularak ""Bu hayvanların cezasını ben vereceğim"" der. Ve Liverpool'un ömür boyu Avrupa kupalarından men cezası almasını ister.
UEFA ise Liverpool'u 6 yıl, İngiliz takımlarını da 5 yıl Avrupa kupalarından men eder. Margaret Thatcher, kararın ardından UEFA'nın cezayı uygulamaması halinde İngiltere'nin FIFA ve UEFA üyeliğinden çıkacağını söyleyerek kararlılığını ortaya koyar.
Günümüzde İngiltere Premier Lig'in geldiği yer ortada... İngiliz taraftarları arasında da holiganizm oldukça azalmış durumda... İngiliz taraftarlar artık ""Oturarak maç izlerler. Önemlli pozisyonlarda tezahürat yaparlar"" diye tanınıyor. Tek tük çıkan holiganlar da ağır cezalar alıyor. Mesela olay çıkaran bir holigan, bırakın stadyuma girmeyi, dışarıda herhangi bir mekanda bile maç izleyemiyor. 
Ve Türkiye... Süper Lig maçından sonra saha ortasında bir başkan hakem dövdü. Gözaltına alındı, serbest bırakıldı. Taraftarlar alkışladı, 'Helallik' istediği Kulüpler Birliği toplatısından sonra kapıya kadar uğurlandı. TFF Başkanı ""Yeter"" demekle yetindi. 
1. Lig maçında tribünlerden atılan maddeler nedeniyle bir futbolcunun retinası yırtıldı. Sahaya yabancı madde yağdı. Başkanlar sahaya indi. Kimse gözaltına alınmadı. Başkan birkaç gün sonra yaptığı açıklamada ""Hakem iki tarafı da çıldırttı"" dedi. TFF Başkanı'ndan bir açıklama gelmedi.
En sonunda Trabzonspor ile Fenerbahçe arasında oynanan maçın ardından taraftarlar sahaya girdi. Fenerbahçeli futbolculara saldırdı. Trabzonspor, maçtan sonra hakem kararlarını eleştirdi. TFF Başkanı tek bir açıklama yapmadı.
Eğer Türkiye'de de bir Margaret Thatcher çıkmazsa, ""Bu tür olayların bir daha yaşanmaması için..."" şeklinde başlayan cümlelerle tepki göstermekten başka bir şey yapılmayan utanç verici bu tür olayları yaşamaya devam ederiz."
Tarık Eryigit,3,2024,Değerlerini kaybeden Türkiye,"Eskişehirspor... 1965 yılında ağırlıklı olarak akademisyenlerden oluşan kadrosuyla kurulan Eskişehirspor, Türkiye'nin en üst liginde birçok takımın kabusu olmuştur. Oynadığı futbol ve aldığı sonuçlarla üst sıraları zorlayan 'Es-Es', Türkiye'yi Avrupa'da temsil eden takımlar arasında yer alır.
2016 yılındaa bu yana ekonomik sıkıntılarla uğraşan, FIFA davalarıyla uğraşan, uzun süre transfer tahtasını açamayan bu efsane kulüp, şu anda Bölgesel Amatör Lig'de (BAL) mücadele ediyor.
Bursaspor...1963 yılında kuruldu. İlk olarak 1995 yılında Intertoto Kupası'nda çeyrek finale yükselen yeşil-beyazlılar, tüm Türkiye'nin gönlünde taht kurdu. Timsah yürüyüşü gol sevinci ile tanınan Bursaspor, Süper Lig'de şampiyon olmuş 6 takımdan biri olmayı da başardı.
2022 yılında tarihinde ilk kez 2. Lig'e düşen, elektirik faturalarını ödeyemediği için o dönemin Türkiye Futbol Federasyonu (TFF) Başkanı, aynı zamanda elektirik dağıtım şirketinin sahibi Nihat Özdemir'den erteleme isteyen, bir yıl ertelemeye rağmen borçlarını ödeyemeyen, maaşlarını veremediği futbolcuları ile FIFA'lık olan 'Timsah', 2. Lig'de kalma mücadelesi veriyor.
Ve şimdi de Altay... 1914 yılında kurulan Türkiye'nin en köklü kulüplerinden İzmir ekibi, Türkiye Kupası'nda şampiyon olan ilk Anadolu takımı olarak tarihe geçti. Mustafa Kemal Atatürk'ün ziyaret ettiği ve ""Altay Spor Kulübünde tanıdığım gençlik iftihara şayandır. Bu gençlik müvacehesinde istikbalin kuvveti ve saadeti en bariz görülmektedir"" sözleri ile onurlandırdığı siyah-beyazlı kulüp, ne futbolcusuna ne de personeline para ödeyemez duruma geldi.
Sağlık ekibinin maaşlarını alamadığı gerekçesiyle kulüpten ayrıldığı, futbolcularının alacakları için FIFA'ya gittiği, elektrik borçları ve hacizlerle uğraşan 'Büyük Altay'ın da sonu, Bursaspor ve Eskişehirspor gibi olmaya yakın...
Hesap sorulmazlık, cezasızlık, denetimsizlik Türkiye'de her alanda olduğu gibi futbolda da değerlerin bir bir yok olmasına neden oluyor. "
Tarık Eryigit,3,2024,Üretmeden büyümek,"Türkiye İstatistik Kurumu'na (TÜİK) göre Türkiye ekonomisi, 2023 yılında bir önceki yıla göre yüzde 4.5 büyüdü. Ancak bu büyüme, üretim yerine tüketimle sağlandı. 
Futbolda da durum hiç farklı değil... Dört büyükler olarak anılan Galatasaray, Fenerbahçe, Beşiktaş ve Trabzonspor, her yıl büyüme adına yaptıkları harcamalar ile dikkat çekiyor. Hemen hepsi batık durumda... Sadece yerel düzeyde kalan büyümede bile dördünün şampiyonluk yarışı içinde kaldığı pek görünmüyor.
Avrupa'da ise Mart ayını gören kendisini şanslı sayıyor. Kendilerinden kat kat aaz maliyetli takımları geçmekte zorlanan ekiplerimiz, Süper Lig'deki kavgaların içinde kaybolup gidiyor. Edirne'den dışarı çıkıldığında ise ne kadar büyük oldukları belli oluyor.
Bu sistemin hem ülkede hem de futbolda işe yaramadığı gün gibi ortadayken, yine de başka bir yol denenmiyor. Üretim yapmak akıllara bile gelmiyor. Dört büyük takımın altyapısından çıkan futbolcular, şans eseri şans buluyor. 
Son dönemde dört büyüklerde altyapıda yetişerek A Takım'da şan bulabşilen futbolcu sayısı iki elin 10 parmağını geçmiyor. Oysa altyapıya biraz daha yatırım yapılsa, 30 yaş üstü futbolcular yerine altyapıda yetişen gençlere daha fazla şans tanınsa, hem ekonomik hem de oyun sistemine alışık oyuncularla saha içinde de büyüme gerçekleştirilebilir.
Bunun için altyapı tesislerine ve antrenörlerine yatırım yapmak gerekiyor. Bu da öyle 30 yaş üstü futbolculara ödenen rakamların çok çok altında bir bütçe ile sağlanabilir. 
Ancak bu temenniden öteye geçemeyecek. Gelecek sezon da 30 yaş üstü yıldız futbolculara milyon Euro'lar dökülecek, genç futbolcular takımda eksik olmadığı sürece şans bulmakta yine zorlanacak."
Tarık Eryigit,4,2024,Herkes adaleti kendisi için isterse...,"Meşhur bir hikaye vardır. 
Biri Türk, biri Kürt, diğeri de Ermeni üç arkadaş bir yaz günü yaya olarak yolculuk yapmak zorunda kalırlar. Ermeni olan aynı zamanda papaz.
Üç arkadaş susarlar, fakat etrafta su bulamazlar. İlerlerken bir üzüm bağına denk gelirler, birer salkım üzüm yerler.
Bu sırada bağın sahibi gelir. Bakmış üç kişi üzümünü yiyor. Fena bozular ama üç kişiyle de başa çıkamayacağını düşünür.
Birinin kıyafetinden Ermeni ve papaz olduğunu, diğerinin konuşmasından Kürt olduğunu, üçüncüsünün de Türk olduğunu anlar.
Ermeni’ye “Haydi bunun biri Türk ve benim soydaşım, diğeri Kürt ve dindaşım. Sen bir Ermeni olarak ne hakla bu üzümü yersin” der ve adamı dövmeye başlar. Bunu gören Türk ve Kürt kendilerine dokunulmadığından Ermeni’nin dövülmesini sessizce izler.
Ermeni dayaktan perişan halde yerde yatarken bağ sahibi bu defa Kürt’e döner ve “Hadi bu adam Türk ve soydaşım, sen bir Kürt olarak ne hakla benim üzümümü yersin”,  der ve ona da bir güzel dayak atar. Bu sefer Türk, kendisine dokunulmayacağını düşünerek sessiz kalır. 
Son olarak Türk'e dönen bağ sahibi ""Tamam anladık Türk’sün, aynı kandanız, aynı dindeniz ama sahibi olmadan başkasının bağına girilir mi?"" der ve Türk'ü de döver.
Sonunda Türk yere düşerken Kürt’e döner ve “O Ermeni’yi dövdürtmeyecektik” der.
İşte son dönemde futbolumuzun geldiği nokta da bu...
Herkesin adaleti kendisi için aradığı, kaybedenin de kazananın da şikayet ettiği tek bir kişi, futbolu yönetmeye devam ediyor. Çünkü kazanan, şikayetlerini yine kendi açısından bakarak yapıyor. ""Kazandık ama rakibimize olmayacak penaltı verildi"", ""Bize çok kolay kart gösteriliyor"", ""Rakibimiz 10 kişi kalmalıydı"" gibi kendi bakış açısından yapılan bu şikayetler de tabi ki sonuç vermiyor. 
Adaleti sadece kendi takımımız için istedikçe, beraber hareket etmedikçe, ayrıştırdıkça, düşmanlaştıkça, tüm sorunlarımız gibi futbolda yaşanan sorunları da çözmemiz imkansız.
Yani bir gün kazanan ""Aslında kazanmayı hak etmemiştik. Bizim lehimize verilen haksız bir kararla kazandık"" demedikçe Türk futbolu dayak yemeye devam edecek."
