Yazar,Ay,Sene,Baslik,Cumle
Erman Toroglu,2,2025,Hakem konusunda Mourinho'nun yanındayım,"Gelen hakem çok iyi maç idare etti. Hakemin yorumu konusunda Mourinho’nun yanındayım. Yalnız burada önemli nokta şu: Okan Buruk hakemi neden bu kadar kötüledi? Aslında konuşulacak, tartışılacak, üzerinde durulacak olay bu! Bu maçtan sonra Okan bir anda Türk hakemlerine döndü. Her maçtan sonra inanılmaz kötü hakem beyanatları veren Okan, sopanın ucunu görünce yerliye döndü. Peki, Türk hakemliği nasıl veya neden bu halde? Siyaset ve torpil mümkün olduğunca bu işin içine girdi. Bakınız bazı şeyleri tersten düşünürseniz doğruya varırsınız. Yusuf Namoğlu, Zekeriya Alp, Serdar Tatlı ve mevcut başkan Ferhat Gündoğdu ilk döneminde bunlar operasyona başladılar. ‘Operasyon’ derken temizliğe başladılar.
Ne oldu? Önce MHK’ler gitti sonra o federasyonlar. Olay çok net. Temizlik istenmedi. Kimler temizlik istemediyse Türk hakemliğini bu hale getiren onlardır. Bakın ne kadar kolay çıkartıyoruz olayı. Bu takımlar ve yöneticiler belli. Herkes de bunu biliyor. Yüksek sesle konuşan yok. Yusuf Namoğlu, A Spor’dayken Ender’le bizim programımıza geldi. VAR’ı konuştuk, VAR’daki teknik elemanları konuştuk. ‘Oraların temizlenmesi’ lazım dedi Yusuf. O programın tarihini bulun, geçtiğimiz haftaya gelin Konya maçına. TFF Başkanı Hacıosmanoğlu bile söyledi. Yabancı VAR hakemi ısrarla ‘Buradan çiz’ diyor, bizim görevli teknik vatandaş onu yapmıyor, başka işler yapıyor.
Bu şunu gösterir: VAR geldi ama AVAR’a bakmak lazım. Hatta ve hatta DAVAR’a da bakmak lazım. Çünkü DAVAR deyip geçmeyin… Pardon DAVAR mı dedim, AVAR’a.
Ben yabancı VAR’a karşı değilim, yabancı hakeme karşıyım. Ama Okan’ın beyanatlarını gördükten sonra TFF Başkanı olsam sezon sonuna kadar Galatasaray ve Fenerbahçe maçlarına yabancı hakem getiririm. Okan kardeşim beğenmeyecek ama önce takımına futbol oynatacak. Yerli hakemlerle 6 puan önde ama demediğini bırakmadı.
Mourinho bir hata yaptı. Aslında onun söylediği Okan Buruk’aydı. Kamera Okan’ı sık sık zıplarken gösterdi ama o bir kademe daha giderek yedek kulübesi ve maymun sözünü kullandı. Haklı durumda olacağı yerde haksız duruma düştü. Mourinho bilmiyorum Avustralya’ya gitti mi? Gitseydi belki de kanguru diyecekti. Gitmiştir de aklına gelmemiş olabilir kanguru.
Bir lafım da Acun Ilıcalı’ya. Çok güzel bir şey söyledi. ‘Bu maçta hiçbir şey atılmadı, diğer bütün maçlarda Galatasaray seyircisi atıyordu’ dedi. Akıllı davrandılar, atmadılar. Atsalardı hakem içeri girerdi. Maç başlamadan hakemin kafasına 5 dikiş atılıp, 5 doktor getirilerek maçın başlandığını gördüm ben bu ülkede. Bu hakem o maçı oynatmazdı. Şimdi ben Acun’a soruyorum, Galatasaray seyircisi hiçbir şey atmadı ama senin seyircin rakip taraftarın üzerine meşaleler yakıp attı, yangın çıkarmaya çalıştı. Ona ne diyeceksin? O zaman aynaya bakacaksın!
Eskiden bankaları polisler korurdu. Yani bankalar para kazanırdı, polis onları korurdu. Benim vergilerimle maaş alan polisim bankalara hizmet ederdi. Sonra doğru bir kararla polisleri alıp, özel güvenliğe verdiler. Yahu kardeşim sahada 55 bin kişi var 30 bin görevli var. Bu ayıp bir olay. Avrupa’ya yeteri kadar rezil olmuştuk. Bir daha olduk. Neredeyse 1.5 seyirciye bir polis düşüyor. Madem öyle polislerin parasını Galatasaray ve Fenerbahçe ödeyecekler. Sen milyonlarca Euro’yu futbolculara dök, sonra polisi stada dik. Yok ya. ‘Senin anan güzel mi?’ derler adama. Bakın Almanya’da bu polislerin ücretlerini kulüpler ödüyorlar.
Galibiyet ve beraberlik Okan Buruk’un işine gelirdi. Okan, ona göre oynattı. Hedefinde başarılı oldu. Mourinho’nun fazla söz söylemeye hakkı yok. Çünkü o maçı alacaksın. Çünkü rakibin seni kendi sahanda yendi ve teknik direktör sendin. Şimdi olayı başka yere çekip durumu kapatma. Yenseydin şampiyon olacaktın. Net. Şimdi bütün ipler Galatasaray’ın ve Okan’ın elinde. Bundan sonraki maçlarda üç beraberlik ya da iki mağlubiyet hakkı var. Bir de artı 1 var."
Erman Toroglu,2,2025,Ondan sonra Türk hakemlerini beğenmezler,"Aylarca konuşulan maç... Federasyondu, MHK’ydi, iki kulübün yöneticilerinin açıklamaları derken sonunda maç oynandı... Sahanın kenarında çift sıra çevik kuvvet. Ondan sonra da diyoruz ki ‘Neden yabancı hakem geliyor?’ Hiçbir Şampiyonlar Ligi ya da Avrupa maçında böyle polis görebiliyor musunuz? Bunun bizde yapılması doğru çünkü her türlü tehlike olabilir ama böyle abartılı bir görüntüye Avrupa maçlarında rastlayamazsınız.
Hakem Vincic maçı fazla durdurmadan oynatmaya çalıştı. Birkaç pozisyon da kaçırmadı değil ama niyetin oynatmak olunca o kadar kusur kadı kızında da olur.
Maçta kalite var mı? Sıfır! Ondan sonra da Türk hakemlerini beğenmiyorlar hani oynadıkları futbol çok çok üst düzey olur da ha kemler zayıf olur. Aslında bu gelen hakem bu iki takımın oynadığı futbola göre kalite olarak da çok da fazlaydı. Zaten dikkat edin hakem önce kartları kullanmak istemedi ama ne zaman iki takım oyuncuları yoruldular bu sefer kartlar havada uçuşmaya başladı.
Mourinho, Talisca’yı oyuna almakta geç kaldı. Şu bir gerçek eğer maç kazanacaksan forvetlerin hem çabuk olacak hem de süratli. Dzeko kaliteli bir oyuncu ama hücum pozisyonunda depar atarken mevsimler değişiyor, rakip arkadan geliyor önüne geçiyor. Tadic de öyle. En-Nesyri’nin hava hakimiyeti iyi ama o da çok süratli değil. Fenerbahçe çoğu zaman defans yapan bir takım. Rakip defansı açık alanda yakalamak istiyor ama bazı oyuncuları bu sisteme uygun değiller. Beraberlik Galatasaray’a yarıyor ama Fener’e yaramıyor. Ama Fenerbahçe’ye yaramayan bu beraberliğe futbolcular tepki gösteremediler. Mourinho da gösteremedi. Bundan sonra Fenerbahçe’nin şampiyonluk kazanması için Galatasaray’ın ve Okan Buruk’un büyük hatalar yapması lazım. Hakemiyle, yöneticisiyle bu maç çok tartışıldı.
Sonunda ne oldu, dağ fare doğurdu. Sabaha kadar oynansa 0-0 bitecek bir maç. Keçiboynuzu gibi çiğne çiğne ağzında tat kalmaz. Futbolumuz işte bu."
Erman Toroglu,2,2025,Yabancıya da yumruk atsanıza,"Öyle bir toplum olduk ki çok çabuk unutup, saçma sapan yorumlar yapıyoruz. Şimdi bana soruyorlar, “Bu yabancı hakemlerin gelmesi, Türk futbolundaki hakemliğin yara alması değil mi?” Ulan geri zekalılar! Türkiye’yi yurt dışında temsil eden en iyi hakemini bir kulüp başkanı yumrukladı, sonra da tekmelediler. Türk hakemliğini yerlerde sürükleyenler işte bu yöneticiler. O tekmelediğiniz yalnızca Türk hakemi değil, göğsünde FIFA kokartı taşıyan, uluslararası maçlarda üst düzey görev alan bir hakem. Sen o yumruğu, tekmeyi Halil Umut Meler’e değil, TFF’ye ve dolayısıyla UEFA’ya attın… Sonra ‘Neden yabancı hakem geldi?’ diyoruz. Hadi bakalım yiyorsanız, yüreğiniz ne kadar büyükse bilmiyorum gelen yabancıyı da o hale getirsenize bakın ne oluyorsunuz? Bu kulüpler bu hakemleri çok mu düşünüyorlar (!) yoksa bu isimlerin kendilerine çok uğurlu (!) geldiğini mi düşünüyorlar. Onlar akıllılar biz de geri zekalı. gibisiniz, bağırıp çağırıyorsunuz, dışarıda kuzu oluyorsunuz. Bunun Ankaragücüsü veya başkası yok. Hepsi aynılar. Vura vura vura getirdiniz.
Şimdi bazılarınız da diyecek ki ‘Ulan Erman Toroğlu sen de hakemleri tenkit etmiyor musun?’ Ben teknik olarak tenkit ediyorum, bir de bazı hakemlerin bazı konularından dolayı Türki ye’de hakemlik yapmamaları gerektiğini söylüyorum. Bazı hakemler devre dışı bırakılı yor. Bir bakıyorum arkaların da bazı kulüpler var. “Allah Allah"" diyorum. Bu kulüpler bu hakemleri çok mu düşünüyorlar (!) yoksa bu isimlerin kendilerine çok uğurlu (!) geldiğini mi düşünüyorlar. Onlar akıllılar biz de geri zekalı.
Bakınız bu benim tama men tahminim ve yorumum: Fenerbahçe ve Galatasaray başkanları, TFF başkanının davetine uyup gitselerdi, bel ki de perşembe günü maçın hakemi Türk olabilirdi. Ama altını çiziyorum bu benim yorumum. Böyle olmayınca TFF de ‘Madem öyle işte böyle’ dedi. Büyük takımlar şöyledir, iç sahada başka dış sahada başka hakem ister. İç sahada sağı solu oynayan dış sahada erkek gibi yöneten. Öyle MHK olacak kulüplere ‘Beni MHK başkanı yapın size iyi hakem yollayayım’ diyecek. Kavun mu yolluyorsun lan, arkasını koklayıp. Türkiye bugünlere böyle geldi beyler ve bu isimler hâlâ cirit atıyorlar. Yazacaklarım ŞİMDİLİK bu kadar.
Ben Türk olmasından yanaydım. Madem ilk maç Türk hakemle oynandı, ikinci maç da Türk hakemle oynansın. Öyle bir hale geldik ki Türk olursa herhalde cinayet çıkacak. Peki, bunu bu hale getiren kimler? Biz değiliz, kulüpler. Bence TFF de böyle düşündü. “Alın” dedi yabancıyı, “Ne haliniz varsa görün!”"
Erman Toroglu,2,2025,Adı Süper Lig kendisi zavallı,"Dakika 85’te gazeteden Yasin aradı. Dedim ki birkaç dakika sonra yazalım. Çünkü maç iki tarafa da dönebilir. Kapandı, Galatasaray gol attı. Neden bunu söyledim? Bu maç Galatasaray’ın şampiyonluğunda çok önemli bir maç. Yani 3 puandan daha fazlası. Peki Galatasaray takımı şampiyonluğa oynayan bir takım gibi mücadele etti mi? Hayır. Üzerinde ölü toprağı var gibi oynadı. Rizespor golü yedikten sonra gereksiz yere geri çekildi. Mağlup olsan ne olur kardeşim, Galatasaray’a mağlup olursun. Çünkü Galatasaray’ın hali yok. Büyük takıma karşı diğer takımların psikolojik geri çekilme, skoru koruma çabası. Ama işte öyle olunca olmuyor.
Peki nasıl bir maç seyrettik? Rezalet. İki tarafın da oynadığı bir şey yok. Yabancı birisi gelse ve desek ki biri şampiyonluğa oynuyor, diğeri orta sıralarda. Bir daha Türkiye liginden maç seyretmez. Bakıyorum sağdan soldan ne yazarım diye güzel bir şey arıyorum ama bulamıyorum. Hava desen güzel. Zemin desen çok güzel. Yani iki takımın da hiçbir şekilde bir bahaneye sığınacak hali yok. Hakem de neticeye tesir edecek işler yapmadı. O zaman işte La Fontaine’den masallar. Teknik açıdan yazacak bir şey bulamıyorsunuz. Türkiye’de insanları aldatıyorlar. Adını da Süper Lig koymuşlar. Zavallı bir lig.
Galatasaray fizik olarak iyi değil. Ama bu çöküş niye? Şimdi Rizespor diyorsun. Fizik olarak ayakta kalsalar bu Galatasaray’ı yenmemeleri işten değil. Galatasaray’ın Avrupa’daki maçlarını seyrediyoruz. Rakipleri fındık fıstık gibi oynuyorlar. Bizim takımlarda bu korku niye anlamak mümkün değil. Galatasaray’ın üzerine git, onu defans yapmaya zorla. O zaman onun hücum gücünü azaltırsın. Sen defans yaparsan hücum gücünü artırırsın. Yerli teknik adamlar Türkiye’de bir yere kadar teknik direktörlük yapıyorlar. Maalesef Türkiye’de yok.
2-1’den sonra Galatasaray’ın üzerine gidince ne olduğunu gördüler ama atı alan Üsküdar’ı geçti. Korkaksan kazanamazsın."
Erman Toroglu,2,2025,Kötü oynayan var kaçak dövüşen yok!,"Öyle bir maç ki lig şampiyonluğuna tesir edecek. Fenerbahçe’nin puan kaybı yapması dönüm noktası olur. İlk yarıdaki Fenerbahçe, Kasımpaşa’ya pozisyonlar verdi. Sonra Fred’in mükemmel pasından ve Kasımpaşa’nın hatasından bir gol buldu.
Talisca fizik olarak iyi değil, bariz gözüküyor. Dün hiçbir varlık gösteremedi. Oynadığı sürece Fenerbahçe bir eksik oynadı. Aynı cümleyi Mert Hakan için de söyleyebilirim. Etti iki! Böyle olunca Tadic’e yük binmeye başladı.
Onun da işi kolay değil. Tek Tadic olsa diğer on futbolcu onu halledebilirler ama iki oyuncu olmayınca Tadic de oyundan düştü. Kasımpaşa’nın kaybedecek bir şeyi yok. Öyle olunca rahat futbol oynadılar. En Nesyri iyi işler yaptı ama iki yerde onun kalitesin den beklenmeyecek hatalar yaparak net golleri kaçırdı. Ama Fenerbahçe için çok faydalı bir futbolcu. Amrabat, Avrupa maçında da çok iyiydi dün akşam da çok iyiydi. Hem defansı idare ediyor hem de orta sahayı oyuna itiyor.
Böyle olunca Fener bahçe zaman zaman tam saha pres yaptı. Kasımpaşa hücuma çıkamadan topları kapıp hücuma çıktılar. Şimdi iş Fenerbahçe açısından haftaya kaldı. Tabi gözler bugün Rize’de. Rize iyi mücadele eden bir takım, kötü de futbol oynamıyor. Ama Galatasaray’a gücü yetecek mi? Göreceğiz.
Ali Şansalan bu maça verilince çok yorumlar yapıldı. İşin ters yanı şu: 3.5 yıldır bu isme neden Fenerbahçe maçı verilmiyor? Eğer bu hakem sakat bir işe girdiyse hakemliğini bitireceksin. Yok hata yaptıysa (ki her hakem yapabilir) o zaman Fenerbahçe maçına vereceksiniz. Bu federasyon doğru iş yaptı. Hem Oğuzhan Çakır’ı ısrarla Galatasaray maçına verdiler hem de Ali Şansalan’ı bu maça.
Peki Şansalan’a bu olay tesir etti mi? Etmiş ama oranı az. Yani zaman zaman Fenerbahçe ceza sahasına Kasımpaşa gelmese iyi olur havasındaydı. Onları da eski bir hakem olarak iyi (!) idare etti. Fenerbahçe’de kötü oynayan futbolcular var ama hepsi elinden geldiği kadar mücadele ediyorlar, kavga ediyorlar. Kaçak dövüşen oyuncu yok. Mourinho istediklerini takıma yansıtmaya başladı. Kolay değil. Sabredeceğiz, bekleyeceğiz, göreceğiz."
Erman Toroglu,2,2025,Sonucu küçük farklar belirledi,"Kalabalık bir yerde maç izliyorum. Etrafta muhabbet çok fazla ama benim gözüm büyük bir televizyonda. İnsanlara bakıyorum televizyona bakmıyorlar. Haklılar çünkü futbol namına bir şey yok. Tek başıma ben bakıyorum. O da işim icabı.
Koca bir 45 dakika keçiboynuzu gibi. Yani çiğne çiğne ağzındaki tat bir damla. (Ama keçiboynuzu çok da faydalıdır onu da ihmal etmeyin.) Rafa Silva’nın harika pasıyla bütün Beşiktaş defansının diz bağları çözülüyor. Trabzonspor da bu ikramı geri çevirmeyip golünü atı yor. Arkadaşlar, Immobile diye bir oyuncu var. Geçmişte çok iyiydi. Benim babam da gençliğinde yeşil gözlü ve sarışındı ama öldüğünde öyle değildi. Koca 45 dakikada Immobile gezen bir santrfor görüntüsünde. Hani derler ya gezen tavuk eti çok makbul. İyi de gezen Immobile bir türlü yumurtlayamıyor. Koca 45 dakikada da yumurtlayacak pozisyona giremedi. Bir de sürekli hakeme ağlıyor. Ha gezen tavuk Immobile’ye yumurta yaptıracak horoz var mı onu da sormamız lazım.
Maçı seyrederken ve sonrasında şu kanıya vardım: Bizim yerli teknik direktörlerimiz ‘Süper’ dediğimiz Türkiye liginin altındalar. Neden mi? Beşiktaş’ın teknik direktörüne bakıyorum. Şov yapmayan bir adam. Futbolculuğu çok kaliteydi. Maçı çok dikkatli seyrediyor. Hakem olayına falan fazla girmiyor. Doğru yerlerde doğru değişiklikler yapıyor. Beşiktaş çok mu iyi oynadı?
Hayır.
Trabzonspor çok mu kötüydü?
O da hayır.
Beşiktaş, Trabzon’a göre bir tık daha iyi doğru işler yaptı. Bunun da sebebi kenarda duran teknik direktör. Trabzon’un teknik direktörü gerekli yerlerde gerekli işleri yapamadı. Beşiktaş’ınki yaptı. Hani nüans deriz ya. İşte o küçük farkları Beşiktaş’ın teknik direktörü doğru kullandı. Yoksa arada büyük fark yoktu. Futbolcular da hakemi aldatmaya kalkmadılar. Teknik direktörleri de hakemin üzerine yüklenmeye kalkmadılar. Fenerbahçe ve Galatasaray’da olduğu gibi. Maç futbol kuralları çerçevesinde doğru bitti. Herkesin ayağını denk alması lazım. Şampiyon olacağım diye saçma sapan işlere girerseniz yarın kan çıkar. Bu cümlem hem teknik direktörlere hem yöneticilere hem de sahada futbol sahtekarlığı yapan futbolculara. Hepsinin gözlerinden öperim."
Erman Toroglu,2,2025,Yabancı VAR düzgün olursa derbide sorun çıkmaz,"Derbiye yabancı hakem isteme olayı çok farklı bir boyut. Sezon başlamadan kulüpler ve federasyon enine boyuna konuşur, tartışır ve bir karar verilir. ‘Ben istedim yabancı hakem gelsin, ben istedim yabancı VAR gelsin’ diye olmaz. İki takım istese ve anlaşsa bile olay bitmez. O zaman diğer takımlara da hak doğar. Yarın düşme hattındaki takımlar da kritik maçlarda ‘Ben de yabancı hakem istiyorum’ diyecek. Bu iş, bir maçla falan olmaz. Maç oynanırken kural da değişmez. Bu işleri bırakalım. İlk yarıdaki maç yerli hakemle oynandıysa ikinci yarıdaki de yerli ile oynanacak. Burada önemli nokta yabancı VAR. Yabancı VAR düzgün olursa maçtan sakat iş çıkmaz. Şimdi olayın diğer tarafına geçelim. Danimarkalı yabancı VAR geldi. Mertens, hakemi aldatmaya yönelik bir hareket yaptı. Hiç temas yoksa sarı kart gösterilir ama en ufak bir temas varsa ‘Penaltı’ der, geçer gidersin. Ama arkadaşlar kitap her zaman bazı şeyleri yazmaz. O işin yorumu vardır. Mertens rakibin ayağı yerdeyken ayağını takıyor. Buradaki olayda temas var ama centilmenliğe aykırı hareketle temas var. Yani aleyhine endirekt vuruş vereceksin ve sarı kart kullanacaksın. Ama işte kitabı böyle okumazsan hakem de olamazsın, yorumcu da olamazsın.
Bakınız, işin net bir başka tarafı daha var. Pozisyonda yüzde 70 hata VAR’a, yüzde 28 de hakeme verildi. Mübalağa etmiyorum, yüzde 2 Mertens’e kesildi. Ey kamuoyu; Bu Galatasaraylı Mertens olur, Fenerbahçeli Dzeko olur, Beşiktaşlı Beko olur... Bu işi yapanları, yani FUTBOL POZİSYON SAHTEKÂRLARINI kimse niye konuşmuyor? Çünkü onların taraftarı var. Çünkü onlar yalakalar. Ha bire yalıyorlar. Ondan sonra diyoruz ki futbolumuz niye böyle? Hep hakem, rakip futbolcu dersen yurtdışına gidince tokadı yersin. Niye? AZ Alkmaar denen takım fındık fıstık fiyatına futbolculardan kurulmuş, üç ay evvel Fener’e üç çekiyor, üç ay sonra Galatasaray’a dört çekiyor. Biz ne çekiyoruz? Ahh vahh... Bu iki büyük kulüp artık kayıkçı kavgasından vazgeçsinler, insanları bıktırdılar. Allah muhafaza Galatasaray-Fenerbahçe maçını düşünmek dahi istemiyorum. Herkes ayağını denk almalı. Sonra bazı şeyler olursa kimse kimsenin üzerine atmasın.
Yabancı VAR geldi, televizyonun karşısına oturdu. Mertens’in pozisyonunda Danimarkalı, maçın hakemine diyor ki, “Ben gördüm, penaltı”. Peki oradaki iki tane AVAR ne iş yapar? AVAR’lık mı yaparlar yoksa aval aval bakarlar mı? Aval aval bakmışlar. Hayır kardeşim, orada devreye gireceksiniz, hakemi ikaz edeceksiniz. Maksat VAR odasından doğru kararı çıkarmak. Orada oturmak değil. ‘Bak kardeş bunu gördün ama burada bu pozisyon var’ diyeceksiniz. Bunu derseniz başarılı olursunuz, maç almaya devam edersiniz. Eğer demezseniz orada niye oturuyorsunuz. Ceza alır mısınız, almaz mısınız! Bilemem. Ama ceza almanız lazım. Bu işler o kadar kolay değil.
Gazeteleri okuyorum, Okan Hoca 680. galibiyetini aldı, 1500. golünü attı. Peki Okan Hoca’nın 2 yıldır Avrupa’da başarısı ne? Bu kadar para yatırıyorsun Galatasaray kadrosuna, Şampiyonlar Ligi’nde Young Boys’a eleniyorsun. Yani olur şey değil arkadaşlar. Eşyanın tabiatına aykırı. Neymiş Okan Buruk çok başarılı. Bakın bir teknik adam şaşkın ördek gibi olursa her şeyi yapar. Bir futbolcuyu çıkarır, diğerini alırsın, olur. Bir topçun eksilir, birinin yeriyle oynarsın olur ama bir topçuyu çıkarıp, dört topçunun yeriyle oynarsan, bir topçunun yerini değiştirip sekiz futbolcunun yeriyle oynarsanız o zaman teknik adamlığı bırakıp bir restoranda sebze çorbası yapacaksınız. Brokoli, havuç, kereviz, soğan... Hepsini karıştır, üzerine karabiber, kırmızı biber ile karıştır, harika bir çorba olur. Galatasaray’ın AZ Alkmaar maçındaki görüntüsü buydu. Bakınız iyiyken iyiyi konuşacaksınız ama eleştirildiğinizde de bazı gerçekleri kabul edeceksiniz. Yok öyle hep baklava, börek.
Buruk için yazdıklarımı Mourinho için de söylerim ama onun daha ilk yılı. Türkiye’yi yeni yeni tanıyor. Evvelsi gece takımını çok iyi oynattı. Bu kadar eksiğe rağmen... Amrabat çok iyi bir oyuncu. Bence o gece sahanın en iyisiydi. Bu kadar eksiğe rağmen Mourinho maçı çok iyi idare etti. Mourinho maçtan sonra hâlâ tedirgin konuşuyor. Uyanık ve akıllı adam. Fenerbahçe 3 ay evvel AZ Alkmaar’dan 3 yedi. Onun için dikkatli ve akıllı konuşuyor, uçmuyor."
Erman Toroglu,2,2025,Bu iş organize,"Şimdi size bir senaryo yazıyorum: Önemli bir mahalle ve bu önemli mahallede çok önemli kişiler oturuyor. Her tarafta kamera var. Bu kameralar da o mahallenin bağlı olduğu karakoldan seyrediliyor.
Nöbetçi polis seyrederken bir evin soyulduğunu görüyor. Hırsız giriyor, evi soyuyor. Bu senaryoda televizyonu seyreden polis VAR. Devriye gezen polis de hakem. Mahalle de stadyum. Ne yapması lazım? Anons yapıp, devriye gezen polisi hırsıza yönlendirmesi ve yakalatması lazım.
Ama öyle olmuyor. Merkezde oturan polis, hırsızı görmesine rağmen, devriye gezen polisi aramıyor. Buyurun buradan yakın.
Bu bir hata mıdır yoksa bir organize iş midir? Yıllarca bu alemin içindeyim organize bir işe benziyor bana göre. Aksini iddia eden herkesle tartışırım.
Olayın özü şu: Amaç önce MHK’yı sonra TFF Başkanı’nı götürmek. O zaman ben şimdi bir soru yöneltiyorum: Bunlar kim veya kimler? Kapalı zarfla Süper Lig kulüp başkanlarına sorsalar bence doğru cevap çıkar!"
Erman Toroglu,2,2025,Ali Sami Yen izlese ayıp olmuş derdi!,"Kediyi fazla sıkıştırırsan seni tırmalar. İki büyük takım Fenerbahçe ve Galatasaray transferler yapıyorlar, saçma sapan beyanatlar veriyorlar. O, ona ‘Yalancı’ diyor diğeri ‘Ahlaksız’ karşılığını veriyor. Sonra da bir Süper Lig maçında Adana Demirspor Başkanı takımını sahadan çekiyor. Ben bu cümleyi kolay kolay kullanmam. Sahadan çekilme cümlesini. Hep çekilmese daha iyi olur derdim ama bu kadarı da artık fazla.
Ben de bu durumda olsam ve başkan olsam Adana Demirspor’u sahadan çekerdim. Fenerbahçe ve Galatasaray’ın bazı yöneticileri Türkiye’de futbolu ayaklar altına aldılar. Diğer takımların hepsini badem gördüler. Ellerine almışlar kepçeyi, kazandaki çorbaya daldırıp habire içiyorlar, bir de ‘Ah öldüm, öldüm’ diyorlar.
Küçükler de diyor ki ‘O kepçeyi bize ver de biz de biraz ölelim.’ Yani tam Nasrettin hoca işi. İnanın dünkü penaltıyı imkan olsa Galatasaray’ın kurucusu Ali Sami Yen’e göstersek ‘Böyle penaltı olmaz, ayıp olmuş’ derdi. Ama maalesef bizde işler böyle. Hani Almanya'da Gelsenkirchen var ya bizde bu Yersenkirchen.
Ya yiyeceksin ya da soğuk su içeceksin. Fenerbahçe ve Galatasaray zorluyorlar. Bakın burada önemli bir nokta daha var. Hakem bu penaltı pozisyonunu atlayabilir hiçbir şey diyemem. Peki VAR nerede arkadaş? Herhalde Danimarka’da evde uyuyordur. Oh ne ala dünya.
Beyler bakınız altını bin defa çizdim. Ben yabancı hakemle oynadım. Yabancı hakem liglerde tutmaz. VAR hiç tutmaz. Ama bir müddet getirelim dedik ama yine ama diyeceğim. Bunu İspanya, İtalya, Almanya ve İngiltere, dört büyük ligden gelirse kabul ederim. Herhalde tahmin ediyorum dün gece bu pozisyonda VAR tuvalete gitti. Ufak ihtiyacını yaptı desem olmayacak. Mutlak büyüğünü yaptı ki o büyük sahaya tesir etti ve etraf çok koktu.
Böyle yöneticilerimiz olduğu müddetçe bizde tuz da kokar. Bana maç yazısında teknik, taktik diye saçma sapan şeyler sormayın. Alın size maç yazısı. Alayınızın gözlerinden öperim."
Erman Toroglu,2,2025,Erman Toroğlu: G.Saray'ın golünde ofsayt var mı?,"Galatasaray ilk 30 dakika iyi pres yaptı. Tam sahada Gaziantep’e rahat futbol oynatmadı. Kazandığı topları da rahat kullandırmadılar ama sonra bu devam edemedi. Sarı-kırmızılılar hep böyle.
Bir gün önce bakıyorsunuz Fenerbahçe, yarım saat bile olsa bu presi yapamıyor. Ama sonra Galatasaray takım olarak rakibine pozisyon vermeye başlıyor. Rakip biraz daha dişli olsa gol yapar ama o tarz bir rakip değil Gaziantep. Avrupa takımına karşı oynadığın zaman zaten Galatasaray zorlanıyor. Vakit geçtikçe de panik başlıyor. Gaziantep bir ara Galatasaray’ın sol tarafını felç etti.
Onlar da son topları iyi kullanamadılar. Galatasaray son zamanlarda iyi futbol oynamıyor. Diyeceksiniz ki Fener oynuyor mu? O da aynı. Al birini vur ötekine. İkisi heyecan yaratıyor. Oyun kalitesi yok.
Maçta iki tane pozisyon var. Birisi Galatasaray’ın attığı gol. Sarı-kırmızılı futbolcu pasif mi yoksa aktif alanda mı? Buradaki kriterlere baktığımız zaman golün geçerli olması lazım. Atılan şutun mesafesi uzak. Kaleci ve defans topu görüyorlar. Yorum doğru. Ama bir penaltı pozisyonu var. O enteresan. Şimdi diyecekler ki “Top arkadaşından geldi koluna. Kural böyle yazıyor.” Arkadaşlar kural yazar. Ben şimdi soruyorum: Yapılan ortada Galatasaraylı defans oyuncusunun ayakları yerde. Havalanmış olsa kollar havada olsa o zaman bir yerde kabul edebiliriz. Yerdeyseniz kollarınızı o şekilde açamazsınız. Ankara’nın bağları, kaldıramıyorum kolları.
Davinson Sanchez’in kolları çok net açık, topla oynuyor. Hani elektrik çarpar cızzz dersin ya öyle elini çekiyor. Bence penaltı. Ama yorumu öyle yapmadılar.
Barış Alper’in sarı kartında Barış Alper zeminin kurbanı oldu. Torreira’nın sarı kart gördüğü pozisyonda, faulü rakip yapıyor ama ikisine de sarı kart vermem. Galatasaraylı bazı oyuncular da kart ceza sınırındaki limit aşımını iyi kullandılar. Ligin en zayıf takımı Adana Demirspor’a karşı dört Galatasaraylı cezasını çekecek."
