Yazar,Ay,Sene,Baslik,Cumle
Umit Genc,3,2025,Sezonun en dramatik anı,"Fenerbahçe adına turun Rangers'a gitmesi olması beklenmeyen en dramatik şekilde oldu. Glasgow'da filmi tersten izlersek Mert Hakan'ın son penaltıda topu tribünlere vurması bir kariyer özeti sayılabilir.
Futbolda negatif duygularını yönetmeyi başaramayan hiç kimseye kader anında sorumluluk vermeyeceksin.
'Fenerbahçe'ye turu kaybettiren şeyler' listesinin ilk sırasını elbette Mert Hakan penaltısı almaz ama penaltı atışlarına plansız gidilmesi kesinlikle ilk 3 sırayı alır.
Hayatı boyunca hiç penaltı atmayan Fred'in orada olması, geçen sene de ilk penaltıyı kaçıran Tadic'in yine topu ilk alan olması, tüm sevmeyenlerinin kaçırsın diye dua ettiği Mert Hakan Yandaş'ın topu uzaya yollaması tesadüf olamaz yoksa. 
Mourinho 120 dakika özelinde her şeyi kusursuza yakın planlamış ama penaltılara yeterli özen verilmemiş belli ki... Bir soygunun her ayrıntısını ince ince işleyip en basit hatadan yakayı ele vermek gibi oldu bu.
Kadıköy'deki maçın ikinci yarısına çıkması gereken kadro +1 Fred opsiyonuyla sahadaydı Ibrox'ta. 3-1'i çıkarmanın Madrid olsan zorlayacağı yerde Fenerbahçe mucizenin kıyısından dönmüştür.
Mourinho bence maçı 3-0 bile kazanabileceğini düşünüyordu ama penaltılarda elenmeyi asla düşünmüyordu. Normal şartlarda maç penaltılara gitmeyecekti çünkü.
90+4'te En Nesyri'nin kaçırdığı gol bu sezon bittiğinde Fenerbahçelilerin en unutamayacağı an olarak kalacak muhtemelen. Atsa bayram yapacağı yeri cenazeye çevirdi. 
Tek bir pozisyonu yeniden yaşama şansı verilse En Nesyri'nin de bunu seçeceğine yemin edebilirim. Şimdiye kadar oynanan maçlarda lig de dahil tüm hikayeyi değiştirebilecek en dramatik an bu.
Uzatmada Mert Hakan'a çıkmayan penaltı, Tadic'in olur sandığı olmaz şutları da düşündürücü ama En Nesyri'nin harcadığı tartışmaya kapalı. 
Rangers'ın İstanbul'daki sahte üstünlüğü bize bir şey gösterdi; 
Mourinho da olsan ilk maçın avantajını bu kadar elinin tersiyle itmeyeceksin. "
Umit Genc,3,2025,Tatlı uykulardan derin kâbuslara...,"Galatasaray'ın oyunu Ocak ayının ikinci haftasından itibaren freni patlamış kamyon gibi toslayacak yer arıyordu. 
Okan Buruk Avrupa için San Mamés'te final oynama hayali kurarken kapıldığı güç zehirlenmesinin takıma verdiği zararın farkında değildi elbette. 
Galatasaray takımı son 2 aydır bir lider bulmaktan oldukça uzak. Çünkü o lider sahadan çok saha dışı şeylerle meşgul olmaya başladı. Okan Hoca'nın meziyeti dışardaki düşmanla savaşırken içeriyi yönetmeye yetmeyince Galatasaray tarihinin en pahalı kadrosuyla tur göremeden Avrupa'ya veda etti. Şansı yaver gitmese bu takımla kupadan da eliyorlardı hocayı.
Galatasaray takımı yönetiminden hocasına, taraftarından oyuncusuna kadar önde olmanın konforuyla magazine düştü. Fenerbahçe'nin geriden gelen olarak Galatasaray'ın motivasyonunu bozmak için yaptığı şeyler normal. Peki başta Okan Buruk olmak üzere camianın komple bu girdabın içine çekilmesi normal mi?
Galatasaray'ın 'geliyorum' diye bağıran ilk puan kaybı Kasımpaşa'da kapıdan içeriye girdi. Mourinho'nun yürüttüğü psikolojik harp sanatının ilk yarasını yedi Galatasaray. 
Bu öyle büyük bir mental çöküş dönemi ki; izahı olmayan hamlelerle aldığın maçı verdirdi sana. 
Hiçbir şey oynamadan 80'e kadar 3-2 önde giren Galatasaray'ın tribün talimatıyla yaptığı değişikliklerin mantıkla açıklanacak tarafı yok çünkü. Okan Buruk karadan veremediği zararı bu kez havadan verdi. 
Cuesta'yı linçlemeyen kalmadı zaten ona değinmeyeceğim ama Mertens'i 90'da içeriye atmakla tüy dikmiştir Okan Hoca. 
Sezon boyunca Mertens ölüp bittiği, koşmaya hali kalmadığı maçlarda bile 90 dakika sahada kaldı. Takımın en yüksek rayting puanına sahip 2. adamı. Sezon boyunca en çok kilit pas (2.3 maç başı), en fazla tehlikeli atak yaratan (16) ismini oynatmadığı her maç Fenerbahçe'yi bu yarışa ortak etmiştir Okan Buruk.
Bugün senin takımında Mertens kadar üretebilecek kim var? Lemina'yı alıp defansa seviye attırdım sanarken Kasımpaşa'dan 3 yedin. Ve üstelik maçın adamı Muslera. Sara ve Barış Alper ısrarı Galatasaray'ın bütün avantajını daha en zor deplasmanlara gelmeden rakibin ellerine bıraktı.
Yaptığı şeylerin doğru olduğunu gösterme inadı kum saatini Fenerbahçe lehine çevirmiştir artık. 
Kalan 11 hafta kadro alternatifiyle, çok daha üstün oyunuyla, fikstür avantajıyla, psikolojik rahatlığıyla, Avrupa motivasyonuyla Fenerbahçe için çok daha kolay geçecek. Tatlı uykulardan derin kâbuslara geçen Okan Buruk ve Galatasaray yönetimi oldu. 
 
 
 
 
 
 
 
 
 "
Umit Genc,4,2025,Galatasaray'ın 45 dakikalık umudu,"Fenerbahçe dünkü Trabzonspor maçının ilk yarısını deplasmanda oynasa bu kadar kötü olmazdı. İkinci yarıyı ise Adana Demirspor ile oynasa bu kadar atamazdı. Öyle bir maç izledik. 
Çarşamba günü kupada Galatasaray’a kaybetmek bir his kaybına neden oldu Fenerbahçe’de. O kayıpla birlikte ‘sanırım olmayacak’ kabullenişi geldi. 
Trabzonspor ilk 45’te rakibinin bu tepkisizliğinden faydalandı. Uyuşuk bir düzen vardı sahada. Uğurcan’ın uzun atıp Zubkov’un önüne veya yanına indirdiği toplarla hücum şeması çizme planı vardı. 
Tekke bu oyunu Alanya’da da zaman zaman deniyordu. Toptan vazgeçme oyunu.
İşe yaramadığını söyleyemeyiz, skor olarak da tatmin eder bir sonuç vardı ilk yarı ama direnci kırılmaya çok yakın bir orta saha kurgusu var Trabzon’un. 
Fenerbahçe o boşluğa Talisca ile seviye atlattı. Lundsram ve Mendy’yi birbirine vurdu Talisca. Penaltıdan sonraki 2 golünde de evinin bahçesinde şut çalışıyor havası vardı Talisca’nın.
Maçı çevirme işi %80 doğru zamanda doğru yerde olmak. Tekke buna önlem düşünemedi ve cezasını ağır ödedi.
Penaltı pozisyonunda müdahalenin çizgide olduğuna herkes emin. Bu konuda tereddüt yok. Hakem de gelen uyarı sonrası zaten bu yüzden kararını değiştirip beyaz noktayı gösterdi. Burada önemli detayı atlayan VAR odası. İlk faul hareketini Osayi’nin sol ayağıyla rakibinin kramponuna basarak yaptığını atladılar. 
Bu yüzden pozisyonun öncesiyle değil sonrasıyla karar verildi. Yanlıştı.
Skor aldatmasın. Fenerbahçe yıkıcı bir oyun asla oynamadı. Bu sezon 7 maçta öne geçip kazanamayan Trabzon’un Kadıköy’den çıkamaması zaten sürpriz değildi. 
Galatasaray’a 45 dakikalığına verilen bir umut oldu Trabzon’un yaptığı. Sonrasında gerçekleri kabulleniş yarısı oldu. Peki gerçek ne? Bu çürük kadronun dizayn edilmesine razı olanların hala gerçek sorumluyu konuşamaması."
Umit Genc,1,2024,Yeni hoca mı lazım yoksa kongre mi?,"Ağır Galatasaray mağlubiyetinden sonra taraftar elinde iple asmaya adam ararken karşımıza hoca çıktı. Kapıyı çekti, arka taraf görünmedi, öne geçti konuştu. 
Sonra Rize mağlubiyeti geldi. Yine hoca çıktı. Sıkıntılardan bahsetti. Destek istedi. Plancısı olmadığı organizasyonun faili yapıldı yine. 
Kulüpten tam o saatlerde sermaye artırımı duyurusu yapıldı. Camianın içini serinletecek büyük haber buymuş gibi malum medya da başkan Ertuğrul Doğan güzellemesine geçti hemen. İnanın bana sinir uçlarına daha çok dokundu bu tavır. İnsanlar dalga geçiliyor sandı. 
3 ayda bir bedelli sermaye artırımı yapan kulübün hisselerini kimlerin topladığı da ayrı bir merak. 
3 gün sonra başkan Doğan yayına çıktı. Ekonomik çıkmazdan, yanlış transfer borçlanmalarından, gayrimenkul projelerinden, kulübe hibe edilen paralardan ve 1 TL gelir olmadığından bahsetti. Görevi yeni devralmış gibi oldu. Eleştiriye açık olduğunu söyledi, biz de eleştiriyoruz. Sakın kızmasın. 
En son transferde görüşmelerin devam ettiği çok önemli isimler olduğunu söyledi. Daha önce de devre arasında transfer edilecek isimlerin belli olduğunu söylemişti.
Kasımpaşa maçına bin tane bilet satamadı Trabzonspor. Koca Trabzon'da maça bin kişi gitmedi. Yine mağlubiyet. Abdullah Avcı çıktı yine destek istedi. Transferde hareketlilik yok dedi. Zor dedi. 
O zaman kimse kusura bakmasın Trabzonspor'un 1. sorunu hocası değil idaresidir. Aynısı Beşiktaş'ta yaşandı. Büyük camialar şöyle yapar; Başkan berbat bir kadroyu bıraktıysa şampiyonluktan geriye, hata yaptıysa, planlamayı baştan savma yaptıysa, önce kendisi için sandığı koyar camianın önüne 'kararı verin' der.
Sıfırdan başlamak eksiye gitmekten iyidir. Uğraşmış olmakla, başarmak aynı şey değil maalesef. 

Olmadıysa sorumluluğu alır bedelini ödersin. Geçmişte hem Ağaoğlu hem de Avcı ödedi o bedeli. Ödemeyen kim kaldı? 
Son 3 maçı kaybedip ligde 3. kalabilmek de çok çok büyük şanstır. Hasta hala hayatta ama komada. Aynı sezonun devresi bitmeden 3. doz yeni hoca aşısı mı verirsin? Yoksa kongre ile adrenalin iğnesi mi? Hoca işine gerekirse yine bakarsın ama sıralamayı doğru yapacaksın. Camia büyükse bunun kararını acilen vermeli."
Umit Genc,1,2024,"Deniz tükendi, hesap görme zamanı!","En kötü sezon planlaması yapan takım ödülü var mı? Verin Trabzonspor'a. Domino taşı misali, en ön yıkılınca arkası o kadar hızlı devrildi ki seyretmek daha keyifli oldu sanırım herkes için.
Başkan izledi. Yönetim izledi. Hoca izledi. Taraftar izledi. 
Trezeguet ve Pepe'yi saymıyorum. Onuachu'nun Afrika Kupası'na gitme ihtimalini bir tane aklı başında adam düşünemedi mi kulüpte?
Bakasetas'ın bavulunun kapıda olduğu, Ömür'ün yavaş yavaş bir girdabın içine çekildiğini, Denswil'i savunma lideri sanmanın saçmalık olduğu gerçeğiyle kimse yüzlemeşemedi mi? 
Yıkıldı işte tüm organizasyon. Trabzonspor elde avuçta kalan 3-5 ismiyle aynı sezon Rizespor'dan puan alamaz hale getirildi. 
Kaliteyi zaten kimsenin aradığı yok şu saatten sonra ama bu kadar kötü planlamanın sorumluluğunu kimse almıyor sorun orada. Koşulların zor olduğunu herkes kabul etti zaten ama koşulları zorlaştıranlar nerede? Asıl hesap vermesi gerekenler Trabzonspor formasını bu kadar aciz bir kadroyla sahaya çıkaranlar değil mi? 
Fakir edebiyatı yapmasın kimse. Hedef zaten en başından beri ligde üçüncülük ve olursa Türkiye Kupası. Konu artık başarının bir tık uzağında. Yönetimsel zaafiyetlerin karşılığı yok bu takımda. Muhatap yok. Lig ortasında 6 ay önce başarısız diye gönderilen hocayı geri getirenlere bir şey sorulmayacak da dönen hocaya mı sorulacak Allah aşkına? Abdullah Avcı kendi ismi üzerine daha çok risk aldı bu plansızlığı yapanlardan. 
Sezon Avcı ile tamamlansa en kötü 4. bitirecek zaten takım. Yarışamaz hale kim getirdi oraya bakacaksın. Ne Galatasaray maçında ne de Rizespor önünde kazanma savaşı veren tek bir isim yoktu sahada. Her bölgede mental çöküntü. Sürekli parmak ucunda koşan isimler kaldı geriye. 
Sezonun zaten çöpe atılmasına çok küçük bir eşik kaldı ama asıl tehlikenin kimse farkında değil. Hocayı göndermek isteyenler gelecek sezonu da çöpe atmaya çalışıyor. 
Şu son dönemde fatura hocaya da, oyuncuya da çok defa kesildi. Artık deniz tükendi. Şimdi asıl gerçek hesabı görme zamanı."
Umit Genc,1,2024,Kazanarak inşa etmek,"90+4 penaltı pozisyonun içinde Bakasetas var. Tüm maç boyunca hücumda üstlendiği liderliğin devamında savunma yardımında. Bir sonraki sezon olmayacağı kesin, devre arasından sonra kalması meçhul olan bir oyuncudan bahsediyoruz.
Muhteşem bir özveri ile oynadı dün Baka. 3-4 net şutundan birinde kaleci Okan'ı avlayabilse tabelaya da adı yazılacaktı. Her şekillenen atakta, ilk golün asistinde, ikincisinin hazırlanışında, takım savunmasında ve galibiyetin altında imzası var. Hoca bu görüntüsüyle ona 'Nasıl olsa gidecek' gözüyle bakma lüksüne sahip değil. 
Ayrıldığı güne kadar bu takımın bir parçası olduğunu hissettirecekse Abdullah Avcı bunu kullanır. Hoca kötü oyun homurdanmalarını puan kazanarak bastırabileceğini çok iyi biliyor. 
Gidecek veya kalacak olarak bakmadan o puanı mevcut kadro içerisinden kiminle alabiliyorsa onunla devam ediyor. Bu takımın belki yarısı gelecek sezon olmayacak ama Trabzonspor sonuç almak zorunda. Bakasetas da tam bir profesyonel gibi işini yapıyor. Kalmak istemiyor diye ona trip atmak da bir seçenek ama bunun Trabzonspor'a hiçbir faydası yok maalesef. 
Ligin ilk yarısında isabetli ortayı gole dönüştürme becerisi en yüksek takım Trabzonspor. Sorun ise şu; ağırlıklı olarak Onuachu-Visca ilişkisiyle sonlanan bu atak tarzının çok az maçta kullanılması. Yani Trabzonspor genelde orta yapmıyor.
Hele kenar beklerinden o destek hiç yok. Yapıldığında ise müthiş bir başarı var. Samsunspor'a karşı dün kullanıldı mesela. Teknik ekibin daha rahat skor ve sonuç için orta yapma meselesinin üstüne düşmesi şart. Sonuçlanır veya sonuçlanmaz ama orta denemesi Onuachu sahadayken olmazsa olmaz.
Gelecek sezonun oyunu şekillenecek ve Enis Destan başta olmak üzere bazı genç isimler bunun bir parçası olacaksa daha fazla süre almaları gerek. Bu dönüşüm bir süreç işi. Sürecin sancıları elbette çekilecek ama maç kazanarak inşa etmek camiaya en başta sabır kazandıracak."
Umit Genc,1,2024,Mete Kalkavan düdüğünü neden astı?,"Süper Lig'in en popüler hakemi Mete Kalkavan 45 yaşında düdüğünü neden astı?
Şunu belirteyim; bu yazı öncesi Mete Kalkavan ile telefonda kısa bir görüşme yaptım. Hakemliği kendi isteğiyle mi bıraktığını sordum. 'Evet' demedi. Hala TFF görevlisi olduğu için bunu açıklamasının doğru olmadığını söyledi. Ben de kendisine saygı duyduğumu söyledim. Bunu zaten ileride açıklayacaktır ama ima ettiği şey çok açık...
Önce nereden çıktı bu hakemlik onu sorgulayalım...
Kalkavan ailesinin asıl işi gemi acenteliği. Mete Kalkavan 100 yıldır denizci olan ailenin dördüncü kuşağı.
Türkiye’nin en eski gemi acente şirketlerinden biri olan Kalkavan Denizcilik LTD.ŞTİ 1989'da dedesinden babası Ahmet İhsan Kalkavan'a devredildi. 
24. dönem Samsun milletvekilliği yapan Ahmet İhsan Kalkavan'ın oğlu Mete Kalkavan 2005'e kadar bu şirkette babası için çalıştı. O yıllarda Türkiye'de Mavi Akım projesi vardı ve Samsun limanında işler inanılmaz yoğundu. Kalkavan soyadı yıllarca denizcilik sektörüne damga vurdu.

Futbol aşığı babanın, profesyonel futbolcu olamayan oğlu Kalkavan, eğitim için gittiği Amerika'dan da farklı arayışlar için geri döndü. 
İki ortağıyla beraber İstanbul'a yatırım yapmaya geldi. Hadımköy'de bir fabrika kurdu. Oluklu mukavva üretim işine girdi. Hala devam ediyor. 
Eniştesi Murat Erdoğan ortopedi doçenti, kendisinden 15 ay küçük kız kardeşi Melis Kalkavan Erdoğan ise diş hekimi. Halası doktor, amcası da doktor. Babası Ahmet İhsan Kalkavan da aslında jeoloji mühendisi. Kendisi de aslında makine mühendisi.
Yani Kalkavan'ın arkasında böyle bir aile, önünde bu kadar fazla seçenek ve imkan varken hakemliği tercih etmesi, kendisini bu kaosun içine atması gerçekten eşine az rastlanır bir tercih.
Ona da saygı duyarız.
Lâkin neden bu kadar diretti?

Ahmet İhsan Kalkavan Samsun'da çok saygın bir insan olarak tanınıyordu. İşinin sağladığı imkanlar neticesinde sporun ve futbolun her zaman içinde oldu. Samsunspor'da yöneticilik yaptı. Mete Kalkavan'ın aklına da hakem olma fikrini o soktu. 
Oğul Mete en büyük azmini bu alana verdi. FIFA kokartı almaya kadar gitti iş.
2015'te ailenin hayatını değiştiren bir olay yaşandı. 12 Eylül'de Samsun'dan İstanbul'a gelen Ahmet İhsan Kalkavan, Galatasaray-Mersin İdmanyurdu maçını izlemek için stada gitti. Maçı yöneten oğlu Mete Kalkavan'a ağza alınmayacak küfürler edilince dayanamayıp 80.dakikada kendisini stadın dışına attı.
Bindiği taksinin ön koltuğunda kalp krizi geçirdi. Şoför hastaneye yetiştirdi. 10 saniye duran kalbi yeniden çalıştı ama yoğun bakımdan çıkamadı. Mete Kalkavan yıllarca Bağcılar'daki o hastaneye gidip geldi. Hakemliği de bırakmadı. Baba Kalkavan 23 Temmuz 2017'de hayatını kaybetti. Yine bırakmadı.

2020'de TFF'nin başında Nihat Özdemir, MHK'de Serdar Tatlı vardı. Mete Kalkavan'ın FIFA kokartı alındı. 'Seni VAR'a kaydırıyoruz' dediler. Ses etmedi. Devam etti. Bırakmadı. Avrupa'da VAR görevleri aldı. 
5 yıl sonra Mete Kalkavan kendisini dönemin MHK Başkanı Ferhat Gündoğdu'nun kıyım operasyonunun ortasında buldu. 12 hakemle birlikte klasman düşürüldü. Riva'daki toplantıda rest çekip görevi bıraktığını açıkladı. Meğer şahsi hüsumetmiş. 
Ferhat Gündoğdu gidince Kalkavan geri döndü. Yine bırakmadı.
Hata yaptı. Kızağa çekildi. Televizyonlarda yerden yere çalındı. Yine bırakmadı. 

Halil Umut Meler sahanın ortasında yumruklandı 'hakemlerin abisi' olarak hastane önünde açıklama yaptı. Bu iş böyle sürdürülemez dedi. 
Bu sefer kesin bıraktı dedik. Yine bırakmadı. Çıktı 2 gün sonra maç yönetti.
Bu kadar badire atlatmış Mete Kalkavan o zaman bırakmadı da şimdi mi bıraktı? Hayır bırakmadı!
TFF 'kendi rızasıyla' açıklamasıyla kimseyi kandırmasın.  Federasyon çok kötü sıkıştı ve 'Ocak'ta Kalkavan bitecek' sözünü yerine getirdi. Trabzonspor Başkanı Ertuğrul Doğan'ın Fenerbahçe maçı sonrası bizzat açıkladığı olay gerçekleşti. 

TFF'ye bağlı üst klasman hakemleri FIFA ve UEFA talimatları gereği en fazla 47 yaşına kadar görev alabiliyorlardı.
2021'in Haziran ayında alınan kararla yaş haddini dolduran sözleşmeli hakemlere bir sezon daha görev yapma şansı verilmiş, yaş sınırı 48'e çekilmişti.
O dönem yaşını dolduran Fırat Aydınus'a bir 'kıyak' olarak yorumlanmıştı bu karar.
Şimdi Mete Kalkavan'ın önünde 3 yıl daha görev süresi varken bırakması normal mi?"
Umit Genc,2,2024,Hikayenin başladığı yer,"5 hafta önceki görüntü itibariyle Trabzonspor'un elinde referans alabileceği hiçbir şey yoktu. Oyun ve oyuncu konusunda bitik, sezon açısından yitik, yönetim bazında mistik bir takım bulan camia bugün farklı şeyler konuşabiliyor.
Değişimin sırrı ne peki? Başta iletişim becerilerini çok iyi kullanan, yapamayacaklarına değil yapabileceklerine odaklanan bir hocaya sahip olunması. Beklentilerin altında ezilen organizasyonu gerçeklerle tanıştırmayı nihayet başarmış sayıyorum Abdullah Avcı'yı.
İkna önce soyunma odasında başlar demiştim hep. Hemen hemen aynı oyuncularla oynuyor ama farklı oynuyor artık. Yavaş yavaş bazı prensipler oturdu. Kazanarak özgüven kazandı önce ve net hedef hemen arkasından geldi. Net hedefin yoksa ikna konusu çok sıkıntılı olabiliyor. İstikrarı bozan en büyük engel hedefsizliktir.  
Türkiye Kupası'nda final ve Avrupa artık nihai hedef. Avcı'nın takım gelişimi için bir şey koyması gerekiyordu önüne ve dün itibariyle koydu. 
Herkes hatırlasın. İlk geldiği dönemde de o büyük hikayeyi, önce alabileceği kupayı alarak başlatmıştı. Türkiye Kupası bu anlamda anlamlıdır. Hem Trabzon hem de Abdullah Avcı için. Hikayenin başladığı yer. 
5 maçlık galibiyet serisi sonunda Trabzonspor dün de Başakşehir karşısında tatminkar bir futbol oynadı. İçeriden yeni transfer gibi gözüken, değer katan, kazanılan oyuncular var. Onların başında Umut Güneş geliyor. Şu geçiş döneminde hocanın elini gerçekten rahatlattı. Çabalıyor, mücadele ediyor, bir azim ortaya koyuyor ve ayakları yere basıyor artık. Trezeguet Afrika Kupası dönüşü 3-4 maçlık periyotta gelişimiyle varlığını hissetirdi. Meunier'in arkasına gelmesiyle gelişim gösteren bir diğer isim Visca. İhtiyaç anında 'maç alan' Visca'yı tekrar bulmak sizi hedefe kolay götürür. 
Kupada yarı final en önemliden bir önceki basamaktı. En önemli basamak henüz gelmedi. Galatasaray gelirse erken final olacak. Ligde de Fenerbahçe maçı Trabzonspor'un sezon finali olabilir. Elbette sadece Fenerbahçe maçı üçüncülük hedefi için olmazsa olmaz bir eşik değil ama referans ve anlam açısından büyük maç. 
Gelecek sezon üzerine inşa edilecek şey bu iki maçtan birinde yaratılabilir. Ciddi anlamda Fenerbahçe maçını bekleyen bir şehir var. Şampiyonluk yolundaki rakibe çelme takma arzusu çok normal bir misyon Trabzon'da. 
İşler biraz yoluna girince yönetim de bazı konularda ses yükseltmeye başladı. Sezonun kalan kısmı, gelecek yılın planına dahil çünkü. Sahada ne kadar iyiysen çıkan sesi duyurman da o kadar iyi olur. "
Umit Genc,2,2024,Avcı'nın tansiyon ilacı,"Özellikle Onuachu'nun Afrika Kupası'na gitmesiyle birlikte hücumsal anlamda üretkenliğini tamamen yitiren Trabzonspor için duran toplar ve kenar ortaları elzem hale gelmişti.
Pozisyon yaratma becerisi yüksek oyuncu profili ligin bir çok takımına göre çok çok geride kalan Trabzonspor'da sancılı geçen 5 haftada puan kayıpları kaçınılmaz oldu.
Kenar beklerinin verimsizliği nedeniyle aslında uzun süredir kaliteli orta yapabilen bir ayağa ihtiyaç duyan Abdullah Avcı'ya ilaç gibi gelen transfer Meunier oldu. İstatistiksel olarak bakıldığında ligin ilk yarısında ortayı golle sonuçlandırma başarısı yüksek bir profile sahip olan takımın az orta yapıyor oluşu bir problemdi. Tecrübeli Belçikalı'nın gelişi bu açıdan takıma inanılmaz değer kattı. 
Gençlerbirliği, ardından Hatayspor maçlarında 2 keskin ve net orta ile asist yapan Meunier, Pendikspor önünde de Enis Destan'a harika bir servis yaptı. İlk golünü de korner organizasyonundan bulan Trabzonspor kenar işleyişinden yüzde yüz verim almış oldu. 
Uygulamada esas olan birinci kural uygulama becerisi yüksek oyuncuya sahip olmaktır. Yapabilen ile yapamayan arasında çok keskin bir çizgi var. Sağ taraf ciddi manada hocanın sinirlerini bozuyordu. Meunier bu anlamda Avcı'nın tansiyon ilacı olmuş gibi görünüyor.
Ligin en çok kafa golü atan takımı olan Trabzonspor'un iyi de orta yapan oyuncu bulması pozitif gelişmedir. Onuachu'nun da bu tipte bir santrfor olması ilerleyen haftalar için bir umut ışığı oldu. Elbette Avcı'nın tek kozu bu olmayacak ancak oyunun sıkıştığı bölümlerde atak yönünü sağ tarafa kaydıracağı artık çok belli. 
Lig üçüncülüğü tek ve gerçekçi hedef olarak devam ediyor. Zirvedeki yarışa benzer bir çekişme ligin boyu kısaldıkça üçüncülük için de yaşanacak. Puanlar birbirine daha da yakınlaşacak ve az hata yapan sonuca varacak. Trabzonspor bir kazanma serisine dönüp şu arayı iyi değerlendirmek zorunda. Ligin sonuna doğru yorgunluklar ve kopmalar yaşanması muhtemel. 5 haftalık zorlu fikstür kapıya dayandı. Adana Demirspor-Başakşehir-Alanyaspor-Karagümrük ve Fenerbahçe maçları geliyor. 
Pendikspor galibiyeti sadece 3 puan çerçevesinde değil, ikinci yarıda ortaya koyulan iyi futbolla da değerlendirilmeli. İkinci yarıda öne geçmek için çırpınan, gol için ısıran bir görüntüsü vardı Trabzonspor'un. Eksiklerin geri dönmesi ile hamle şansı da artan Abdullah Avcı'nın artık tek derdi stoper tandemini nasıl kuracağı olacak."
Umit Genc,3,2024,Ne ilk ne de son! Tuzağa düştün Trabzon...,"Haksızı olmayan Türk futbolunun sorumlusu kayıp leş ortamı... Bölüm: Trabzon! Hoş geldiniz.
Toplum normallerine rehber niteliğindeki gecenin öncesine bakalım;
Geçen hafta Fenerbahçe'nin Pendikspor maçından sonra bir Trabzon bileme operasyonu başlatıldı. 
Ahlak sınırlarının dışına çıkan Galatasaray-Fenerbahçe çatışmasının ortasına alakasız bir anda, alakasız şekilde Trabzon perdesi çektiler. Üstüne Fenerbahçe'yi şampiyonluktan etmek gibi gereksiz bir misyon verdiler. 
Amaç kaos çıkartmaktı. Potansiyel şehrin maçı gelmişti. Kolay hedef Trabzon. Kışkırtma oyunu başlattılar:
'Trabzon'da yap görelim'
'Trabzon şampiyonu tayin eder'
'Trabzon yiğidin harman olduğu yer'
'Aslanım, kaplanım, ezin!'
İki camianın normalleşmeye dönen ilişkisini gaza getirerek el birliği ile en kötü dönemine sürüklediler. Maçtan önce sağlıklı ortam olmadığı, bir şeyler döndüğü o kadar belliydi ki... Yayıncı kuruluşun maç kamerasının tam karşıdan gördüğü tribünde alakasız şekilde köpürme yaşayan bir kitle vardı. Sanki tek bir hareketle aşağıya inecek, pimi çekilmiş el bombası gibi, şiddete kodlanmış robotik hareketler yapıyorlardı.
Maç öncesi iftar için dağıtılan bardak suları alakasız anlarda sahaya fırlatmaya başladılar. Merak edenler açıp izlesin. Daha santrada, hiçbir şey yokken attılar. Yavaş yavaş başlayan bu sistematik hareket ilk golden sonra bir virüs gibi diğer tribünlere de dağıldı. Başka şeyler de fırlatılıyordu ama her taraftan gelen ortak şey 'bardak su' oldu.
Kardeşim birileri size gidin ve bu maçı provoke edin mi dedi? Neden geldiniz siz bu maça? Trabzonspor ilk defa mı gol yedi? İlk defa mı tahrik edildi? İlk defa mı hakkı yendi, ilk defa mı faulü verilmedi de geriye düştü? 
Şu maçı normal şekilde bitirmemek için sürekli fırsat kollayan birileri olduğuna yemin edebilirim...
Dakika 62, Trabzonspor soldan hücum yapıyor, takım baskı kurmuş, reaksiyon gösteriyor, gol gelecek belli. Kale arkasından bir şeyler yağıyor içeriye. Akıl işi değil bu. Normal bir durum değil bu.
Kendi takımın hücum ederken sahaya meşale atmanın örneği yok! Bardhi'nin farkı 1'e indiren golü biraz gecikse bu maçı bitirtmeyeceklerdi. Trabzonspor'un geri dönüşü o planı bozdu bence. Dertleri Trabzonspor'un kazanması ya da kaybetmesi değildi, onlar en başından beri linç için bir bahane arıyorlardı.
2-2 bile kesmedi. Trabzon gol ararken, sahaya fırlatmak için bir şeyler arayanlar Fenerbahçe yenilgisinin en büyük sorumlusudur. Batshuayi'nin attığı son gol öncesi verilmeyen faulün haklı isyanını bile elinden aldılar Trabzonspor'un. Çünkü Fenerbahçe'nin maç sonu sevincini bahane ederek, sahaya girdiler. Tahrik mi vardı? Olma kardeşim tahrik. Tahrik edenin cezası var mı bu ülkede? Hayali bir kavga çıkartıp saldırıyorsun.
Şampiyonluk kavgası ile hiçbir alakası yokken birilerine maşa oldu yine Trabzon. Tetikçi yapıldı, tuzağa düştü. Ne yazık ki böyle oldu. Buna camia içinden çanak tutanlar da oldu. Eserinizle övünün.
Toplumsal manyaklığın futbola sıçramış halidir bu. Yoksa ülkece çok yabancı olduğumuz şeyler değil. Kediye bile aynı şeyi yapıyoruz. Ülkenin en iyi eğitim görmüş insanları bile konu futbol olunca aklını kaybediyor, tribündeki ne olacaktı?
Sahada olunca herkes şaşırmış gibi davranıyor değil mi? Zaten bizim toplumsal olarak sorumlu bulamamızın en büyük nedeni; sorunu kendinde görmüyor oluşumuz. 
Federasyon, kulüp yöneticileri, hakemler, medya, sorsan herkes marka. Herkesin tek derdi Türkiye. Asıl 'Marca' gazetesi atmış dün akşam manşeti:
'İğrenç görüntüler yine Türkiye futbolundan geliyor, ne ilk ne de son!'
 
 
 
 
 
 "
